# gamma d2min std
7.599999999999997036e-02 8.545824035688920350e-01 8.994092405733903339e-01
7.799999999999995826e-02 8.650266697048608622e-01 8.888844500686911010e-01
7.999999999999997391e-02 8.981467664476798785e-01 9.535721251425006706e-01
8.199999999999997569e-02 9.313407683080806576e-01 1.123594124213107115e+00
8.399999999999996358e-02 9.755605497395832826e-01 1.272497070980574962e+00
8.599999999999995148e-02 9.799619308731849499e-01 1.260215554068799593e+00
8.799999999999995326e-02 9.938124880405619921e-01 1.269013257445214649e+00
8.999999999999994116e-02 1.030983249810605962e+00 1.361343289662717781e+00
9.199999999999994293e-02 1.070673894608191068e+00 1.529200814534737995e+00
9.399999999999993083e-02 1.096970127260890049e+00 1.585581334460131941e+00
9.599999999999993261e-02 1.126391204334359353e+00 1.587868941479224638e+00
9.799999999999992051e-02 1.169810182630997675e+00 1.682688866632439550e+00
9.999999999999992228e-02 1.223601276274463467e+00 1.850920190268636745e+00
1.019999999999999102e-01 1.296235681776751747e+00 1.941794919162592503e+00
1.040000000000000646e-01 1.316582596843434150e+00 2.066217760539124981e+00
1.060000000000000664e-01 1.373758632715830208e+00 2.162925677226747556e+00
1.080000000000000682e-01 1.434447608315577494e+00 2.273951187699490006e+00
1.100000000000000561e-01 1.498839771764520101e+00 2.446857506914439817e+00
1.120000000000000578e-01 1.641149621855271468e+00 2.802927500601277266e+00
1.140000000000000457e-01 1.939602020184264308e+00 3.607641353590510747e+00
1.160000000000000475e-01 3.251807624838225941e+00 7.697230691286964799e+00
1.180000000000000354e-01 5.068944971979561842e+00 1.336492002581385385e+01
1.200000000000000372e-01 5.518674567720170288e+00 1.465743807155020484e+01
1.220000000000000112e-01 5.775830767134233490e+00 1.552572995149411383e+01
1.240000000000000269e-01 5.969489745681424431e+00 1.601159425872385000e+01
1.260000000000000286e-01 6.218849747159091557e+00 1.671358183094550043e+01
1.280000000000000027e-01 6.431977690445470408e+00 1.733901772122416673e+01
1.300000000000000044e-01 6.705558739395911516e+00 1.819750848009401878e+01
1.320000000000000062e-01 6.958055400974590299e+00 1.893834051499471727e+01
1.340000000000000080e-01 7.192190889328835546e+00 1.959125865589339810e+01
1.360000000000000098e-01 7.363092627249052669e+00 2.009091735555000824e+01
1.379999999999999838e-01 7.470402704618450684e+00 2.033128163168857583e+01
1.399999999999999856e-01 7.551021663241792581e+00 2.061923306809648793e+01
1.419999999999999873e-01 7.692262967445943289e+00 2.110193038210897498e+01
1.439999999999999614e-01 7.759915820492029326e+00 2.127533837637434644e+01
1.459999999999999631e-01 7.897789715759155449e+00 2.162254612720860436e+01
1.479999999999999649e-01 8.006888267611664389e+00 2.194710886585437493e+01
1.499999999999999667e-01 8.237066146673768685e+00 2.261624325620885045e+01
1.519999999999999407e-01 8.488562317130288193e+00 2.336150089338542202e+01
1.539999999999999425e-01 8.770812027162246949e+00 2.420303289784442669e+01
1.559999999999999165e-01 8.995513697666114084e+00 2.468067366032518706e+01
1.579999999999999460e-01 9.169634681579468705e+00 2.519287494794726356e+01
1.600000000000000866e-01 9.391935552880367410e+00 2.576771820920276923e+01
1.620000000000000884e-01 9.619027180729165849e+00 2.640074381013346638e+01
1.639999999999999514e-01 9.736249742329546208e+00 2.665795328947776355e+01
1.660000000000000919e-01 9.905877259570312177e+00 2.713789324301780681e+01
1.680000000000000937e-01 1.017801696298137770e+01 2.785651788466839207e+01
1.700000000000000677e-01 1.040713892549715958e+01 2.848423921203195874e+01
1.720000000000000695e-01 1.051081548651357167e+01 2.877229110763003206e+01
1.740000000000000435e-01 1.092684062562145009e+01 2.978982447006476875e+01
1.760000000000000453e-01 1.116644561922940326e+01 3.037664983021266352e+01
1.780000000000000471e-01 1.140647662676964913e+01 3.109175532919436336e+01
1.800000000000000488e-01 1.150204776105784532e+01 3.139747253551925610e+01
1.820000000000000506e-01 1.173315838124802823e+01 3.206103845864637236e+01
1.840000000000000524e-01 1.188080744281486822e+01 3.237520386219956947e+01
1.860000000000000264e-01 1.200527922098919120e+01 3.273545894528600542e+01
1.880000000000000282e-01 1.218100740088581269e+01 3.329909178369676681e+01
1.900000000000000300e-01 1.233270606971275463e+01 3.366405101227428531e+01
1.920000000000000318e-01 1.250532888433357037e+01 3.415964430237360716e+01
1.940000000000000058e-01 1.284942525074771069e+01 3.515881814169078723e+01
1.960000000000000075e-01 1.306452223076270514e+01 3.573614193926651694e+01
1.980000000000000093e-01 1.341872888048255952e+01 3.681657782882729180e+01
2.000000000000000111e-01 1.360333836181739464e+01 3.726431884549715789e+01
