# gamma	percentage	time
0.000000000000000000e+00 1.041695249470838913e+00 3.880000000000000000e+04
0.000000000000000000e+00 1.038934716463667529e+00 3.890000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 3.900000000000000000e+04
0.000000000000000000e+00 1.036823720634654222e+00 3.910000000000000000e+04
0.000000000000000000e+00 1.045430088245247191e+00 3.920000000000000000e+04
0.000000000000000000e+00 1.043481476710773403e+00 3.930000000000000000e+04
0.000000000000000000e+00 1.045917241128865749e+00 3.940000000000000000e+04
0.000000000000000000e+00 1.038285179285509674e+00 3.950000000000000000e+04
0.000000000000000000e+00 1.037635642107351597e+00 3.960000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 3.970000000000000000e+04
0.000000000000000000e+00 1.044618166772549817e+00 3.980000000000000000e+04
0.000000000000000000e+00 1.041370480881759875e+00 3.990000000000000000e+04
0.000000000000000000e+00 1.040396175114522981e+00 4.000000000000000000e+04
0.000000000000000000e+00 1.045754856834326230e+00 4.010000000000000000e+04
0.000000000000000000e+00 1.046404394012484307e+00 4.020000000000000000e+04
0.000000000000000000e+00 1.038285179285509674e+00 4.030000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 4.040000000000000000e+04
0.000000000000000000e+00 1.039746637936365126e+00 4.050000000000000000e+04
0.000000000000000000e+00 1.042344786648996990e+00 4.060000000000000000e+04
0.000000000000000000e+00 1.045592472539786710e+00 4.070000000000000000e+04
0.000000000000000000e+00 1.053549302972221824e+00 4.080000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 4.090000000000000000e+04
0.000000000000000000e+00 1.039259485052746568e+00 4.100000000000000000e+04
0.000000000000000000e+00 1.051438307143208517e+00 4.110000000000000000e+04
0.000000000000000000e+00 1.054198840150379901e+00 4.120000000000000000e+04
0.000000000000000000e+00 1.037635642107351597e+00 4.130000000000000000e+04
0.000000000000000000e+00 1.033738419038403800e+00 4.140000000000000000e+04
0.000000000000000000e+00 1.030003580263995522e+00 4.150000000000000000e+04
0.000000000000000000e+00 1.047541084074260720e+00 4.160000000000000000e+04
0.000000000000000000e+00 1.053386918677682305e+00 4.170000000000000000e+04
0.000000000000000000e+00 1.035524646278338290e+00 4.180000000000000000e+04
0.000000000000000000e+00 1.046891546896102643e+00 4.190000000000000000e+04
0.000000000000000000e+00 1.045105319656168374e+00 4.200000000000000000e+04
0.000000000000000000e+00 1.042344786648996990e+00 4.210000000000000000e+04
0.000000000000000000e+00 1.040233790819983462e+00 4.220000000000000000e+04
0.000000000000000000e+00 1.043156708121694365e+00 4.230000000000000000e+04
0.000000000000000000e+00 1.044131013888931259e+00 4.240000000000000000e+04
0.000000000000000000e+00 1.047216315485181681e+00 4.250000000000000000e+04
0.000000000000000000e+00 1.043643861005312923e+00 4.260000000000000000e+04
0.000000000000000000e+00 1.044131013888931259e+00 4.270000000000000000e+04
0.000000000000000000e+00 1.042507170943536510e+00 4.280000000000000000e+04
0.000000000000000000e+00 1.043643861005312923e+00 4.290000000000000000e+04
0.000000000000000000e+00 1.048840158430576652e+00 4.300000000000000000e+04
0.000000000000000000e+00 1.047378699779721201e+00 4.310000000000000000e+04
0.000000000000000000e+00 1.042507170943536510e+00 4.320000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 4.330000000000000000e+04
0.000000000000000000e+00 1.044618166772549817e+00 4.340000000000000000e+04
0.000000000000000000e+00 1.045592472539786710e+00 4.350000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 4.360000000000000000e+04
0.000000000000000000e+00 1.033088881860245944e+00 4.370000000000000000e+04
0.000000000000000000e+00 1.034712724805640915e+00 4.380000000000000000e+04
0.000000000000000000e+00 1.042669555238075807e+00 4.390000000000000000e+04
0.000000000000000000e+00 1.052574997204984930e+00 4.400000000000000000e+04
0.000000000000000000e+00 1.041532865176299394e+00 4.410000000000000000e+04
0.000000000000000000e+00 1.040396175114522981e+00 4.420000000000000000e+04
0.000000000000000000e+00 1.054361224444919420e+00 4.430000000000000000e+04
0.000000000000000000e+00 1.050788769965050440e+00 4.440000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 4.450000000000000000e+04
0.000000000000000000e+00 1.043156708121694365e+00 4.460000000000000000e+04
0.000000000000000000e+00 1.042182402354457471e+00 4.470000000000000000e+04
0.000000000000000000e+00 1.042020018059917952e+00 4.480000000000000000e+04
0.000000000000000000e+00 1.043806245299852442e+00 4.490000000000000000e+04
0.000000000000000000e+00 1.042831939532615326e+00 4.500000000000000000e+04
0.000000000000000000e+00 1.047216315485181681e+00 4.510000000000000000e+04
0.000000000000000000e+00 1.036011799161956848e+00 4.520000000000000000e+04
0.000000000000000000e+00 1.055985067390314169e+00 4.530000000000000000e+04
0.000000000000000000e+00 1.047216315485181681e+00 4.540000000000000000e+04
0.000000000000000000e+00 1.041370480881759875e+00 4.550000000000000000e+04
0.000000000000000000e+00 1.037310873518272780e+00 4.560000000000000000e+04
0.000000000000000000e+00 1.046566778307023604e+00 4.570000000000000000e+04
0.000000000000000000e+00 1.043156708121694365e+00 4.580000000000000000e+04
0.000000000000000000e+00 1.042831939532615326e+00 4.590000000000000000e+04
0.000000000000000000e+00 1.045430088245247191e+00 4.600000000000000000e+04
0.000000000000000000e+00 1.038772332169128010e+00 4.610000000000000000e+04
0.000000000000000000e+00 1.051113538554129478e+00 4.620000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 4.630000000000000000e+04
0.000000000000000000e+00 1.049489695608734507e+00 4.640000000000000000e+04
0.000000000000000000e+00 1.036498952045575184e+00 4.650000000000000000e+04
0.000000000000000000e+00 1.040396175114522981e+00 4.660000000000000000e+04
0.000000000000000000e+00 1.051600691437748036e+00 4.670000000000000000e+04
0.000000000000000000e+00 1.040071406525443942e+00 4.680000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 4.690000000000000000e+04
0.000000000000000000e+00 1.045430088245247191e+00 4.700000000000000000e+04
0.000000000000000000e+00 1.050788769965050440e+00 4.710000000000000000e+04
0.000000000000000000e+00 1.045430088245247191e+00 4.720000000000000000e+04
0.000000000000000000e+00 1.042994323827154846e+00 4.730000000000000000e+04
0.000000000000000000e+00 1.048840158430576652e+00 4.740000000000000000e+04
0.000000000000000000e+00 1.047703468368800239e+00 4.750000000000000000e+04
0.000000000000000000e+00 1.042507170943536510e+00 4.760000000000000000e+04
0.000000000000000000e+00 1.039746637936365126e+00 4.770000000000000000e+04
0.000000000000000000e+00 1.044780551067089336e+00 4.780000000000000000e+04
0.000000000000000000e+00 1.045430088245247191e+00 4.790000000000000000e+04
0.000000000000000000e+00 1.049002542725116172e+00 4.800000000000000000e+04
0.000000000000000000e+00 1.036986104929193742e+00 4.810000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 4.820000000000000000e+04
0.000000000000000000e+00 1.049002542725116172e+00 4.830000000000000000e+04
0.000000000000000000e+00 1.039909022230904645e+00 4.840000000000000000e+04
0.000000000000000000e+00 1.055497914506695833e+00 4.850000000000000000e+04
0.000000000000000000e+00 1.055173145917616795e+00 4.860000000000000000e+04
0.000000000000000000e+00 1.045754856834326230e+00 4.870000000000000000e+04
0.000000000000000000e+00 1.042344786648996990e+00 4.880000000000000000e+04
0.000000000000000000e+00 1.043481476710773403e+00 4.890000000000000000e+04
0.000000000000000000e+00 1.050464001375971401e+00 4.900000000000000000e+04
0.000000000000000000e+00 1.051600691437748036e+00 4.910000000000000000e+04
0.000000000000000000e+00 1.042344786648996990e+00 4.920000000000000000e+04
0.000000000000000000e+00 1.045592472539786710e+00 4.930000000000000000e+04
0.000000000000000000e+00 1.043481476710773403e+00 4.940000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 4.950000000000000000e+04
0.000000000000000000e+00 1.040071406525443942e+00 4.960000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 4.970000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 4.980000000000000000e+04
0.000000000000000000e+00 1.050301617081432104e+00 4.990000000000000000e+04
0.000000000000000000e+00 1.048515389841497614e+00 5.000000000000000000e+04
0.000000000000000000e+00 1.045754856834326230e+00 5.010000000000000000e+04
0.000000000000000000e+00 1.049489695608734507e+00 5.020000000000000000e+04
0.000000000000000000e+00 1.040071406525443942e+00 5.030000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 5.040000000000000000e+04
0.000000000000000000e+00 1.050788769965050440e+00 5.050000000000000000e+04
0.000000000000000000e+00 1.048840158430576652e+00 5.060000000000000000e+04
0.000000000000000000e+00 1.040071406525443942e+00 5.070000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 5.080000000000000000e+04
0.000000000000000000e+00 1.036823720634654222e+00 5.090000000000000000e+04
0.000000000000000000e+00 1.049327311314194988e+00 5.100000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 5.110000000000000000e+04
0.000000000000000000e+00 1.043806245299852442e+00 5.120000000000000000e+04
0.000000000000000000e+00 1.038447563580049193e+00 5.130000000000000000e+04
0.000000000000000000e+00 1.041045712292681058e+00 5.140000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 5.150000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 5.160000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 5.170000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 5.180000000000000000e+04
0.000000000000000000e+00 1.049002542725116172e+00 5.190000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 5.200000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 5.210000000000000000e+04
0.000000000000000000e+00 1.047053931190642162e+00 5.220000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 5.230000000000000000e+04
0.000000000000000000e+00 1.043643861005312923e+00 5.240000000000000000e+04
0.000000000000000000e+00 1.052250228615905892e+00 5.250000000000000000e+04
0.000000000000000000e+00 1.050788769965050440e+00 5.260000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 5.270000000000000000e+04
0.000000000000000000e+00 1.057771294630248660e+00 5.280000000000000000e+04
0.000000000000000000e+00 1.059395137575643631e+00 5.290000000000000000e+04
0.000000000000000000e+00 1.043968629594391739e+00 5.300000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 5.310000000000000000e+04
0.000000000000000000e+00 1.045267703950707672e+00 5.320000000000000000e+04
0.000000000000000000e+00 1.053549302972221824e+00 5.330000000000000000e+04
0.000000000000000000e+00 1.047865852663339536e+00 5.340000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 5.350000000000000000e+04
0.000000000000000000e+00 1.052087844321366372e+00 5.360000000000000000e+04
0.000000000000000000e+00 1.047541084074260720e+00 5.370000000000000000e+04
0.000000000000000000e+00 1.042669555238075807e+00 5.380000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 5.390000000000000000e+04
0.000000000000000000e+00 1.049489695608734507e+00 5.400000000000000000e+04
0.000000000000000000e+00 1.050951154259589959e+00 5.410000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 5.420000000000000000e+04
0.000000000000000000e+00 1.060207059048341005e+00 5.430000000000000000e+04
0.000000000000000000e+00 1.045592472539786710e+00 5.440000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 5.450000000000000000e+04
0.000000000000000000e+00 1.043481476710773403e+00 5.460000000000000000e+04
0.000000000000000000e+00 1.046079625423405268e+00 5.470000000000000000e+04
0.000000000000000000e+00 1.039421869347286087e+00 5.480000000000000000e+04
0.000000000000000000e+00 1.048353005546958094e+00 5.490000000000000000e+04
0.000000000000000000e+00 1.046891546896102643e+00 5.500000000000000000e+04
0.000000000000000000e+00 1.050951154259589959e+00 5.510000000000000000e+04
0.000000000000000000e+00 1.045917241128865749e+00 5.520000000000000000e+04
0.000000000000000000e+00 1.047378699779721201e+00 5.530000000000000000e+04
0.000000000000000000e+00 1.051925460026826853e+00 5.540000000000000000e+04
0.000000000000000000e+00 1.049976848492353065e+00 5.550000000000000000e+04
0.000000000000000000e+00 1.044942935361628855e+00 5.560000000000000000e+04
0.000000000000000000e+00 1.050788769965050440e+00 5.570000000000000000e+04
0.000000000000000000e+00 1.052087844321366372e+00 5.580000000000000000e+04
0.000000000000000000e+00 1.046404394012484307e+00 5.590000000000000000e+04
0.000000000000000000e+00 1.043968629594391739e+00 5.600000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 5.610000000000000000e+04
0.000000000000000000e+00 1.050626385670510921e+00 5.620000000000000000e+04
0.000000000000000000e+00 1.040071406525443942e+00 5.630000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 5.640000000000000000e+04
0.000000000000000000e+00 1.057446526041169621e+00 5.650000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 5.660000000000000000e+04
0.000000000000000000e+00 1.040883327998141539e+00 5.670000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 5.680000000000000000e+04
0.000000000000000000e+00 1.048840158430576652e+00 5.690000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 5.700000000000000000e+04
0.000000000000000000e+00 1.039746637936365126e+00 5.710000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 5.720000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 5.730000000000000000e+04
0.000000000000000000e+00 1.054848377328537756e+00 5.740000000000000000e+04
0.000000000000000000e+00 1.056796988863011766e+00 5.750000000000000000e+04
0.000000000000000000e+00 1.042831939532615326e+00 5.760000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 5.770000000000000000e+04
0.000000000000000000e+00 1.047378699779721201e+00 5.780000000000000000e+04
0.000000000000000000e+00 1.052250228615905892e+00 5.790000000000000000e+04
0.000000000000000000e+00 1.039909022230904645e+00 5.800000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 5.810000000000000000e+04
0.000000000000000000e+00 1.047216315485181681e+00 5.820000000000000000e+04
0.000000000000000000e+00 1.048840158430576652e+00 5.830000000000000000e+04
0.000000000000000000e+00 1.052899765794063969e+00 5.840000000000000000e+04
0.000000000000000000e+00 1.044942935361628855e+00 5.850000000000000000e+04
0.000000000000000000e+00 1.033738419038403800e+00 5.860000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 5.870000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 5.880000000000000000e+04
0.000000000000000000e+00 1.056472220273932727e+00 5.890000000000000000e+04
0.000000000000000000e+00 1.047703468368800239e+00 5.900000000000000000e+04
0.000000000000000000e+00 1.058745600397485553e+00 5.910000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 5.920000000000000000e+04
0.000000000000000000e+00 1.051763075732287334e+00 5.930000000000000000e+04
0.000000000000000000e+00 1.054685993033998237e+00 5.940000000000000000e+04
0.000000000000000000e+00 1.050301617081432104e+00 5.950000000000000000e+04
0.000000000000000000e+00 1.047216315485181681e+00 5.960000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 5.970000000000000000e+04
0.000000000000000000e+00 1.055497914506695833e+00 5.980000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 5.990000000000000000e+04
0.000000000000000000e+00 1.049164927019655469e+00 6.000000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 6.010000000000000000e+04
0.000000000000000000e+00 1.057771294630248660e+00 6.020000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 6.030000000000000000e+04
0.000000000000000000e+00 1.052737381499524449e+00 6.040000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 6.050000000000000000e+04
0.000000000000000000e+00 1.047541084074260720e+00 6.060000000000000000e+04
0.000000000000000000e+00 1.047541084074260720e+00 6.070000000000000000e+04
0.000000000000000000e+00 1.053874071561300862e+00 6.080000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 6.090000000000000000e+04
0.000000000000000000e+00 1.051275922848668998e+00 6.100000000000000000e+04
0.000000000000000000e+00 1.058258447513867218e+00 6.110000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 6.120000000000000000e+04
0.000000000000000000e+00 1.047541084074260720e+00 6.130000000000000000e+04
0.000000000000000000e+00 1.038285179285509674e+00 6.140000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 6.150000000000000000e+04
0.000000000000000000e+00 1.049002542725116172e+00 6.160000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 6.170000000000000000e+04
0.000000000000000000e+00 1.040558559409062500e+00 6.180000000000000000e+04
0.000000000000000000e+00 1.052574997204984930e+00 6.190000000000000000e+04
0.000000000000000000e+00 1.053874071561300862e+00 6.200000000000000000e+04
0.000000000000000000e+00 1.049164927019655469e+00 6.210000000000000000e+04
0.000000000000000000e+00 1.058745600397485553e+00 6.220000000000000000e+04
0.000000000000000000e+00 1.056796988863011766e+00 6.230000000000000000e+04
0.000000000000000000e+00 1.044780551067089336e+00 6.240000000000000000e+04
0.000000000000000000e+00 1.053874071561300862e+00 6.250000000000000000e+04
0.000000000000000000e+00 1.046566778307023604e+00 6.260000000000000000e+04
0.000000000000000000e+00 1.060207059048341005e+00 6.270000000000000000e+04
0.000000000000000000e+00 1.050301617081432104e+00 6.280000000000000000e+04
0.000000000000000000e+00 1.049489695608734507e+00 6.290000000000000000e+04
0.000000000000000000e+00 1.054848377328537756e+00 6.300000000000000000e+04
0.000000000000000000e+00 1.049976848492353065e+00 6.310000000000000000e+04
0.000000000000000000e+00 1.058096063219327698e+00 6.320000000000000000e+04
0.000000000000000000e+00 1.044455782478010297e+00 6.330000000000000000e+04
0.000000000000000000e+00 1.039421869347286087e+00 6.340000000000000000e+04
0.000000000000000000e+00 1.051275922848668998e+00 6.350000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 6.360000000000000000e+04
0.000000000000000000e+00 1.052087844321366372e+00 6.370000000000000000e+04
0.000000000000000000e+00 1.051763075732287334e+00 6.380000000000000000e+04
0.000000000000000000e+00 1.047216315485181681e+00 6.390000000000000000e+04
0.000000000000000000e+00 1.051275922848668998e+00 6.400000000000000000e+04
0.000000000000000000e+00 1.037310873518272780e+00 6.410000000000000000e+04
0.000000000000000000e+00 1.058096063219327698e+00 6.420000000000000000e+04
0.000000000000000000e+00 1.055010761623077276e+00 6.430000000000000000e+04
0.000000000000000000e+00 1.046242009717944788e+00 6.440000000000000000e+04
0.000000000000000000e+00 1.053549302972221824e+00 6.450000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 6.460000000000000000e+04
0.000000000000000000e+00 1.049489695608734507e+00 6.470000000000000000e+04
0.000000000000000000e+00 1.061181364815577899e+00 6.480000000000000000e+04
0.000000000000000000e+00 1.050464001375971401e+00 6.490000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 6.500000000000000000e+04
0.000000000000000000e+00 1.057933678924788179e+00 6.510000000000000000e+04
0.000000000000000000e+00 1.045754856834326230e+00 6.520000000000000000e+04
0.000000000000000000e+00 1.047541084074260720e+00 6.530000000000000000e+04
0.000000000000000000e+00 1.053386918677682305e+00 6.540000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 6.550000000000000000e+04
0.000000000000000000e+00 1.055985067390314169e+00 6.560000000000000000e+04
0.000000000000000000e+00 1.057771294630248660e+00 6.570000000000000000e+04
0.000000000000000000e+00 1.050951154259589959e+00 6.580000000000000000e+04
0.000000000000000000e+00 1.050951154259589959e+00 6.590000000000000000e+04
0.000000000000000000e+00 1.045430088245247191e+00 6.600000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 6.610000000000000000e+04
0.000000000000000000e+00 1.048028236957879056e+00 6.620000000000000000e+04
0.000000000000000000e+00 1.056147451684853689e+00 6.630000000000000000e+04
0.000000000000000000e+00 1.053711687266761343e+00 6.640000000000000000e+04
0.000000000000000000e+00 1.058583216102946034e+00 6.650000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 6.660000000000000000e+04
0.000000000000000000e+00 1.050139232786892585e+00 6.670000000000000000e+04
0.000000000000000000e+00 1.046079625423405268e+00 6.680000000000000000e+04
0.000000000000000000e+00 1.051600691437748036e+00 6.690000000000000000e+04
0.000000000000000000e+00 1.059232753281104111e+00 6.700000000000000000e+04
0.000000000000000000e+00 1.056147451684853689e+00 6.710000000000000000e+04
0.000000000000000000e+00 1.051113538554129478e+00 6.720000000000000000e+04
0.000000000000000000e+00 1.052737381499524449e+00 6.730000000000000000e+04
0.000000000000000000e+00 1.044131013888931259e+00 6.740000000000000000e+04
0.000000000000000000e+00 1.058096063219327698e+00 6.750000000000000000e+04
0.000000000000000000e+00 1.057771294630248660e+00 6.760000000000000000e+04
0.000000000000000000e+00 1.055173145917616795e+00 6.770000000000000000e+04
0.000000000000000000e+00 1.049976848492353065e+00 6.780000000000000000e+04
0.000000000000000000e+00 1.057933678924788179e+00 6.790000000000000000e+04
0.000000000000000000e+00 1.053874071561300862e+00 6.800000000000000000e+04
0.000000000000000000e+00 1.050788769965050440e+00 6.810000000000000000e+04
0.000000000000000000e+00 1.050301617081432104e+00 6.820000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 6.830000000000000000e+04
0.000000000000000000e+00 1.048353005546958094e+00 6.840000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 6.850000000000000000e+04
0.000000000000000000e+00 1.046729162601563123e+00 6.860000000000000000e+04
0.000000000000000000e+00 1.067351968008078744e+00 6.870000000000000000e+04
0.000000000000000000e+00 1.058583216102946034e+00 6.880000000000000000e+04
0.000000000000000000e+00 1.057446526041169621e+00 6.890000000000000000e+04
0.000000000000000000e+00 1.047378699779721201e+00 6.900000000000000000e+04
0.000000000000000000e+00 1.042020018059917952e+00 6.910000000000000000e+04
0.000000000000000000e+00 1.058583216102946034e+00 6.920000000000000000e+04
0.000000000000000000e+00 1.064591435000907360e+00 6.930000000000000000e+04
0.000000000000000000e+00 1.055335530212156314e+00 6.940000000000000000e+04
0.000000000000000000e+00 1.059882290459261966e+00 6.950000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 6.960000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 6.970000000000000000e+04
0.000000000000000000e+00 1.057121757452090582e+00 6.980000000000000000e+04
0.000000000000000000e+00 1.045754856834326230e+00 6.990000000000000000e+04
0.000000000000000000e+00 1.055173145917616795e+00 7.000000000000000000e+04
0.000000000000000000e+00 1.054036455855840382e+00 7.010000000000000000e+04
0.000000000000000000e+00 1.056796988863011766e+00 7.020000000000000000e+04
0.000000000000000000e+00 1.050464001375971401e+00 7.030000000000000000e+04
0.000000000000000000e+00 1.058907984692025073e+00 7.040000000000000000e+04
0.000000000000000000e+00 1.046891546896102643e+00 7.050000000000000000e+04
0.000000000000000000e+00 1.061343749110117418e+00 7.060000000000000000e+04
0.000000000000000000e+00 1.058258447513867218e+00 7.070000000000000000e+04
0.000000000000000000e+00 1.051113538554129478e+00 7.080000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 7.090000000000000000e+04
0.000000000000000000e+00 1.055985067390314169e+00 7.100000000000000000e+04
0.000000000000000000e+00 1.058583216102946034e+00 7.110000000000000000e+04
0.000000000000000000e+00 1.057933678924788179e+00 7.120000000000000000e+04
0.000000000000000000e+00 1.053711687266761343e+00 7.130000000000000000e+04
0.000000000000000000e+00 1.055335530212156314e+00 7.140000000000000000e+04
0.000000000000000000e+00 1.061018980521038380e+00 7.150000000000000000e+04
0.000000000000000000e+00 1.049652079903274027e+00 7.160000000000000000e+04
0.000000000000000000e+00 1.057608910335709140e+00 7.170000000000000000e+04
0.000000000000000000e+00 1.058583216102946034e+00 7.180000000000000000e+04
0.000000000000000000e+00 1.057121757452090582e+00 7.190000000000000000e+04
0.000000000000000000e+00 1.056634604568472247e+00 7.200000000000000000e+04
0.000000000000000000e+00 1.055335530212156314e+00 7.210000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 7.220000000000000000e+04
0.000000000000000000e+00 1.062805207760972870e+00 7.230000000000000000e+04
0.000000000000000000e+00 1.053062150088603266e+00 7.240000000000000000e+04
0.000000000000000000e+00 1.048190621252418575e+00 7.250000000000000000e+04
0.000000000000000000e+00 1.061181364815577899e+00 7.260000000000000000e+04
0.000000000000000000e+00 1.061343749110117418e+00 7.270000000000000000e+04
0.000000000000000000e+00 1.053874071561300862e+00 7.280000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 7.290000000000000000e+04
0.000000000000000000e+00 1.051275922848668998e+00 7.300000000000000000e+04
0.000000000000000000e+00 1.056309835979393208e+00 7.310000000000000000e+04
0.000000000000000000e+00 1.054036455855840382e+00 7.320000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 7.330000000000000000e+04
0.000000000000000000e+00 1.057933678924788179e+00 7.340000000000000000e+04
0.000000000000000000e+00 1.057446526041169621e+00 7.350000000000000000e+04
0.000000000000000000e+00 1.062805207760972870e+00 7.360000000000000000e+04
0.000000000000000000e+00 1.049814464197813546e+00 7.370000000000000000e+04
0.000000000000000000e+00 1.041370480881759875e+00 7.380000000000000000e+04
0.000000000000000000e+00 1.050301617081432104e+00 7.390000000000000000e+04
0.000000000000000000e+00 1.033900803332943319e+00 7.400000000000000000e+04
0.000000000000000000e+00 1.053874071561300862e+00 7.410000000000000000e+04
0.000000000000000000e+00 1.056309835979393208e+00 7.420000000000000000e+04
0.000000000000000000e+00 1.053386918677682305e+00 7.430000000000000000e+04
0.000000000000000000e+00 1.051763075732287334e+00 7.440000000000000000e+04
0.000000000000000000e+00 1.041208096587220577e+00 7.450000000000000000e+04
0.000000000000000000e+00 1.056147451684853689e+00 7.460000000000000000e+04
0.000000000000000000e+00 1.062805207760972870e+00 7.470000000000000000e+04
0.000000000000000000e+00 1.055822683095774650e+00 7.480000000000000000e+04
0.000000000000000000e+00 1.049327311314194988e+00 7.490000000000000000e+04
0.000000000000000000e+00 1.058096063219327698e+00 7.500000000000000000e+04
0.000000000000000000e+00 1.055660298801235353e+00 7.510000000000000000e+04
0.000000000000000000e+00 1.052250228615905892e+00 7.520000000000000000e+04
0.000000000000000000e+00 1.043806245299852442e+00 7.530000000000000000e+04
0.000000000000000000e+00 1.053224534383142785e+00 7.540000000000000000e+04
0.000000000000000000e+00 1.050626385670510921e+00 7.550000000000000000e+04
0.000000000000000000e+00 1.055010761623077276e+00 7.560000000000000000e+04
0.000000000000000000e+00 1.053062150088603266e+00 7.570000000000000000e+04
0.000000000000000000e+00 1.059232753281104111e+00 7.580000000000000000e+04
0.000000000000000000e+00 1.053386918677682305e+00 7.590000000000000000e+04
0.000000000000000000e+00 1.052899765794063969e+00 7.600000000000000000e+04
0.000000000000000000e+00 1.045105319656168374e+00 7.610000000000000000e+04
0.000000000000000000e+00 1.043319092416233884e+00 7.620000000000000000e+04
0.000000000000000000e+00 1.057284141746630102e+00 7.630000000000000000e+04
0.000000000000000000e+00 1.057933678924788179e+00 7.640000000000000000e+04
0.000000000000000000e+00 1.056796988863011766e+00 7.650000000000000000e+04
0.000000000000000000e+00 1.056634604568472247e+00 7.660000000000000000e+04
0.000000000000000000e+00 1.052250228615905892e+00 7.670000000000000000e+04
0.000000000000000000e+00 1.054685993033998237e+00 7.680000000000000000e+04
0.000000000000000000e+00 1.059719906164722447e+00 7.690000000000000000e+04
0.000000000000000000e+00 1.049002542725116172e+00 7.700000000000000000e+04
0.000000000000000000e+00 1.053711687266761343e+00 7.710000000000000000e+04
0.000000000000000000e+00 1.052412612910445411e+00 7.720000000000000000e+04
0.000000000000000000e+00 1.060856596226499082e+00 7.730000000000000000e+04
0.000000000000000000e+00 1.054198840150379901e+00 7.740000000000000000e+04
0.000000000000000000e+00 1.048677774136037133e+00 7.750000000000000000e+04
