# gamma d2min std
1.080000000000000127e-01 2.354339078306502575e+00 4.532684555741776755e+00
1.099999999999999450e-01 3.129986676813051982e+00 6.362385576998226711e+00
1.120000000000000440e-01 4.042320535953282779e+00 8.823381904187897362e+00
1.139999999999999764e-01 4.871871643584280598e+00 1.118336136377697443e+01
1.159999999999999226e-01 5.425314942970722143e+00 1.256115486037914764e+01
1.180000000000000215e-01 5.710591525114425693e+00 1.326794283200983138e+01
1.199999999999999539e-01 5.989766735681029353e+00 1.395827142671434196e+01
1.220000000000000528e-01 6.174642287776198835e+00 1.442720039103324936e+01
1.239999999999999852e-01 6.460313829831517474e+00 1.508204285098177344e+01
1.259999999999999176e-01 6.768422239610952573e+00 1.584670049435739791e+01
1.280000000000000582e-01 6.947560081044823477e+00 1.640801487490420740e+01
1.299999999999999767e-01 7.098669894466145713e+00 1.676907161561490156e+01
1.320000000000000617e-01 7.200872632891414327e+00 1.708576713320708507e+01
1.339999999999999802e-01 7.340533270245424013e+00 1.738386758743099492e+01
1.359999999999999543e-01 7.476727722026910605e+00 1.765244005635131685e+01
1.380000000000000393e-01 7.584126270752445720e+00 1.798179844757806478e+01
1.399999999999999856e-01 7.795429017566287477e+00 1.862180080974537688e+01
1.420000000000000706e-01 7.917035507337042866e+00 1.887972561576189534e+01
1.440000000000000169e-01 8.035692583566129699e+00 1.912035745396516262e+01
1.459999999999999354e-01 8.292465536263019743e+00 1.965904610172286127e+01
1.480000000000000482e-01 8.541584597648357757e+00 2.021370735137646335e+01
1.499999999999999667e-01 8.664531360201626953e+00 2.052507507144525079e+01
1.520000000000000795e-01 8.794114588044507741e+00 2.077942798579354999e+01
1.540000000000000258e-01 9.078230908666744980e+00 2.145309536383282278e+01
1.559999999999999443e-01 9.200911725467566527e+00 2.170777800341775432e+01
1.580000000000000571e-01 9.481303206151357799e+00 2.227788639471711463e+01
1.600000000000000033e-01 9.624587609447996073e+00 2.258864480641742389e+01
1.620000000000000884e-01 9.838627592106613307e+00 2.309579794722667501e+01
1.640000000000000346e-01 1.005028028567511100e+01 2.355312777337913843e+01
1.659999999999999531e-01 1.027396103987729070e+01 2.397999996556893265e+01
1.679999999999999272e-01 1.050365421408025490e+01 2.453643276634995729e+01
1.700000000000000122e-01 1.076379551517519140e+01 2.528912409362400027e+01
1.719999999999999307e-01 1.094881782167771433e+01 2.568641137781350281e+01
1.740000000000000435e-01 1.120802262525055326e+01 2.631451468419679074e+01
1.759999999999999898e-01 1.139022041183712197e+01 2.666827294132356485e+01
1.779999999999999083e-01 1.156340547552083287e+01 2.711271261320437986e+01
1.800000000000000211e-01 1.174719576643189711e+01 2.747211480634366509e+01
1.819999999999999396e-01 1.192370525033932971e+01 2.775275674886945509e+01
1.840000000000000524e-01 1.215227045628748570e+01 2.820289142006364003e+01
1.859999999999999987e-01 1.237983190355113550e+01 2.868202667293376962e+01
1.879999999999999172e-01 1.245693327848800536e+01 2.887597543826596791e+01
1.900000000000000300e-01 1.252857056448863560e+01 2.893803530826457049e+01
1.919999999999999485e-01 1.263042994885771897e+01 2.914830006444933730e+01
1.939999999999999780e-01 1.274946138179845256e+01 2.935062255358214856e+01
1.960000000000000075e-01 1.287504662354995411e+01 2.959654338165629994e+01
1.979999999999999261e-01 1.301658616669625701e+01 2.986228591933917897e+01
2.000000000000000389e-01 1.317223602539654337e+01 3.013076553286300552e+01
