# gamma d2min std
1.459999999999999909e-01 6.328808190697995606e+00 1.191015623728970141e+01
1.479999999999999927e-01 6.684907287703203416e+00 1.269231170485821458e+01
1.500000000000000222e-01 6.917712451803188500e+00 1.321876571732232719e+01
1.519999999999999962e-01 7.222807310343671183e+00 1.383092352517213897e+01
1.540000000000000258e-01 7.442960571541588521e+00 1.429593256022238634e+01
1.560000000000000275e-01 7.620673041319443897e+00 1.474116560364772788e+01
1.580000000000000293e-01 7.728637935002367954e+00 1.483499888835703651e+01
1.600000000000000311e-01 7.889779406360480252e+00 1.517656025138223086e+01
1.620000000000000329e-01 8.014493676564475422e+00 1.553842716931681878e+01
1.640000000000000346e-01 8.174343266378629735e+00 1.582850187812417175e+01
1.660000000000000364e-01 8.349167680946180781e+00 1.619040924907320189e+01
1.680000000000000382e-01 8.500872280427319794e+00 1.651505195916185187e+01
1.700000000000000400e-01 8.658137522774620010e+00 1.677792992946473305e+01
1.720000000000000140e-01 8.765074191461490472e+00 1.701761711391276322e+01
1.740000000000000435e-01 8.839412999844144636e+00 1.719956070102335488e+01
1.760000000000000453e-01 8.923109753864819638e+00 1.731953743555955327e+01
1.780000000000000471e-01 9.046092971326546106e+00 1.758915598465621599e+01
1.800000000000000488e-01 9.093667481593275426e+00 1.771632956022199323e+01
1.820000000000000506e-01 9.315133564082229256e+00 1.811962310468822324e+01
1.840000000000000524e-01 9.554096091706124838e+00 1.859600956884688472e+01
1.860000000000000542e-01 9.712679596190419318e+00 1.903089180236564104e+01
1.880000000000000560e-01 9.928014604805872168e+00 1.939250121345544997e+01
1.900000000000000577e-01 1.009865237595486143e+01 1.965280930105228308e+01
1.920000000000000595e-01 1.032462816027462260e+01 2.019106745849313356e+01
1.940000000000000613e-01 1.043423773466303750e+01 2.040329507249007079e+01
1.960000000000000631e-01 1.056828473258365086e+01 2.073634196750936098e+01
1.980000000000000648e-01 1.078253263903685344e+01 2.119747723727968847e+01
2.000000000000000666e-01 1.089453016854087863e+01 2.132914717827790341e+01
