# gamma d2min std
9.000000000000003830e-02 1.081241247200520839e+00 1.428710662999063574e+00
9.199999999999991518e-02 1.119932530084043476e+00 1.481713836271583373e+00
9.399999999999995859e-02 1.181965952793560648e+00 1.707286415272749158e+00
9.599999999999998812e-02 1.214241679304766341e+00 1.743607305486045700e+00
9.800000000000003153e-02 1.251059617351246711e+00 1.842926297639898570e+00
1.000000000000000611e-01 1.274886564768781705e+00 1.877043293710739302e+00
1.019999999999999379e-01 1.353685290553977127e+00 2.096392141950150556e+00
1.039999999999999813e-01 1.401693712176451667e+00 2.172983759228664713e+00
1.060000000000000109e-01 1.481490006599195386e+00 2.310643887613547331e+00
1.080000000000000543e-01 1.516592164478772098e+00 2.364243864403331674e+00
1.099999999999999312e-01 1.617339011389283154e+00 2.609061118471061036e+00
1.119999999999999607e-01 1.695096116392440067e+00 2.741274304269548434e+00
1.140000000000000041e-01 1.789920422948232615e+00 2.868336987849784858e+00
1.160000000000000336e-01 1.903173845805713693e+00 3.142068396608281411e+00
1.180000000000000770e-01 1.992044099398279755e+00 3.326822967387404351e+00
1.199999999999999262e-01 2.169732639863478418e+00 3.683181081347916663e+00
1.219999999999999835e-01 2.379218578261126371e+00 4.175556539737946160e+00
1.240000000000000269e-01 2.713759224751420618e+00 4.966359005755514922e+00
1.260000000000000564e-01 2.998922471794113420e+00 5.675421569761387453e+00
1.279999999999999472e-01 3.393901344882417792e+00 6.602947384056323088e+00
1.299999999999999767e-01 3.981412557104246019e+00 8.058944205343019362e+00
1.320000000000000062e-01 4.652450476146229086e+00 9.903740032057484655e+00
1.340000000000000357e-01 5.188318204857165661e+00 1.129960101191902844e+01
1.360000000000000930e-01 5.521605917820786580e+00 1.219936298653161266e+01
1.379999999999999560e-01 5.849091320807686678e+00 1.298961249372545979e+01
1.399999999999999856e-01 6.004140288821811389e+00 1.339500289017217227e+01
1.420000000000000429e-01 6.176242018888099317e+00 1.379302033412572115e+01
1.440000000000000724e-01 6.326694256952335671e+00 1.421219944297998872e+01
1.459999999999999354e-01 6.432338957682290470e+00 1.444694807485720389e+01
1.479999999999999927e-01 6.540005653061868429e+00 1.466397824218074675e+01
1.500000000000000222e-01 6.651265201008127015e+00 1.488254653937507044e+01
1.520000000000000517e-01 6.858505106433476328e+00 1.535285008595198342e+01
1.540000000000000813e-01 6.965808518386994663e+00 1.552221237781017926e+01
1.559999999999999720e-01 7.151502459534801126e+00 1.592177008029913310e+01
1.580000000000000016e-01 7.284423692755680690e+00 1.628263269736001817e+01
1.600000000000000311e-01 7.452988213093828307e+00 1.670644667019123020e+01
1.620000000000000884e-01 7.755797720215830360e+00 1.735165929038526755e+01
1.639999999999999514e-01 7.902369750507023838e+00 1.764611325869971736e+01
1.659999999999999809e-01 8.082733423238241954e+00 1.798669414498763430e+01
1.680000000000000382e-01 8.226700817889836870e+00 1.833722007620908201e+01
1.700000000000000677e-01 8.374555801406643241e+00 1.860574651954231129e+01
1.719999999999999307e-01 8.471456777081359135e+00 1.888147170870250235e+01
1.739999999999999603e-01 8.555845589752998137e+00 1.901195306792617501e+01
1.760000000000000175e-01 8.763127160592251386e+00 1.942504370658613766e+01
1.780000000000000471e-01 8.908876781828045210e+00 1.978762789341950423e+01
1.799999999999999101e-01 9.033280807753314434e+00 2.007303032557906519e+01
1.819999999999999674e-01 9.225861191487137347e+00 2.051696562053868789e+01
1.839999999999999969e-01 9.360925339960147085e+00 2.082915721623207972e+01
1.860000000000000264e-01 9.607244813545612772e+00 2.140417538620260274e+01
1.880000000000000004e-01 9.780396085262784922e+00 2.176861751654262278e+01
1.899999999999999467e-01 9.971156527963227489e+00 2.211288242122934733e+01
1.919999999999999762e-01 1.013285715276988697e+01 2.242350322931277518e+01
1.940000000000000058e-01 1.032605560565814429e+01 2.283217146605949566e+01
1.960000000000000631e-01 1.048785698803266975e+01 2.323119885004211227e+01
1.980000000000000093e-01 1.071693817108388558e+01 2.374510697434132211e+01
1.999999999999999556e-01 1.091098326186276779e+01 2.421321954648950481e+01
