# gamma d2min std
6.800000000000003264e-02 9.209957993154198608e-01 1.063677138784938636e+00
6.999999999999999278e-02 9.396075398851799765e-01 1.104475654466293033e+00
7.199999999999993905e-02 9.504846324672504565e-01 1.151156416929413950e+00
7.400000000000005185e-02 1.004040144704861026e+00 1.303267896702426931e+00
7.599999999999999811e-02 1.033677209540719621e+00 1.334145551326181733e+00
7.799999999999995826e-02 1.051610388596906587e+00 1.372992359418517827e+00
7.999999999999991840e-02 1.071825136085464036e+00 1.378617824459352326e+00
8.200000000000003120e-02 1.112417107751341616e+00 1.449166335147531237e+00
8.399999999999997746e-02 1.113345724090514688e+00 1.446720840148793874e+00
8.599999999999992373e-02 1.139625560901988521e+00 1.542183420598545185e+00
8.800000000000005040e-02 1.217458565141650961e+00 1.665311338911301675e+00
9.000000000000001055e-02 1.262440795221748902e+00 1.738817454862336520e+00
9.199999999999995681e-02 1.283695986945628142e+00 1.753503079093658545e+00
9.400000000000006961e-02 1.349916992441998254e+00 1.930275091084181271e+00
9.600000000000002975e-02 1.427902681289456854e+00 2.042593603344905695e+00
9.799999999999997602e-02 1.487846732078598411e+00 2.205381874451880719e+00
9.999999999999993616e-02 1.554385947458964523e+00 2.352501465559184268e+00
1.020000000000000490e-01 1.610805355918560666e+00 2.431626792005185056e+00
1.040000000000000091e-01 1.649780722387942156e+00 2.498831906665090585e+00
1.059999999999999554e-01 1.721764302454229734e+00 2.649389411639786474e+00
1.080000000000000682e-01 1.804163728927951516e+00 2.756361379708092585e+00
1.100000000000000283e-01 1.882378481013257554e+00 2.891360959726407387e+00
1.119999999999999746e-01 1.954510221190419950e+00 3.031261978828524661e+00
1.139999999999999347e-01 2.019875774345012420e+00 3.209372778150015648e+00
1.160000000000000475e-01 2.129398627183948900e+00 3.372001667889153342e+00
1.180000000000000077e-01 2.215332489818102601e+00 3.544855526160579196e+00
1.199999999999999539e-01 2.308018754768387470e+00 3.744128618756120908e+00
1.220000000000000667e-01 2.463869843793403014e+00 3.981850342094865436e+00
1.240000000000000269e-01 2.568325785132575589e+00 4.144166018269383578e+00
1.259999999999999731e-01 2.730622058242582195e+00 4.417019564987436198e+00
1.279999999999999194e-01 2.947878604206124020e+00 4.813942257850499118e+00
1.300000000000000322e-01 3.138049318548768785e+00 5.240169506760407714e+00
1.320000000000000062e-01 3.284613349112215808e+00 5.445414350819428151e+00
1.339999999999999525e-01 3.498062424769175838e+00 5.838413977319611980e+00
1.360000000000000653e-01 3.832356836261048283e+00 6.452208409992914895e+00
1.380000000000000115e-01 4.307327051722301903e+00 7.407937473670338058e+00
1.399999999999999856e-01 4.682770461874605772e+00 8.168595990522288020e+00
1.419999999999999318e-01 5.003386085402856231e+00 8.808464227206439290e+00
1.440000000000000169e-01 5.186190070004735198e+00 9.106050462769490039e+00
1.459999999999999909e-01 5.440713785241082512e+00 9.634308822762839952e+00
1.479999999999999372e-01 5.678845118339645559e+00 1.006226720470071712e+01
1.500000000000000777e-01 5.897057653184186954e+00 1.051407394685572960e+01
1.519999999999999962e-01 6.304303304870974678e+00 1.140911995628539266e+01
1.539999999999999425e-01 6.482762492167771562e+00 1.168634522336826542e+01
1.560000000000000830e-01 6.761299952785667422e+00 1.224162069099360650e+01
1.580000000000000293e-01 6.970093326779513987e+00 1.262127667638538675e+01
1.600000000000000033e-01 7.168993958376736586e+00 1.294247600698780332e+01
1.619999999999999218e-01 7.455894710357481081e+00 1.352008982723694785e+01
1.639999999999998959e-01 7.588250823480902518e+00 1.371087730540344296e+01
1.660000000000000087e-01 7.772532491337202032e+00 1.405807129916153642e+01
1.679999999999999549e-01 7.877904046742819411e+00 1.422677597549548700e+01
1.699999999999999289e-01 8.081289966398358615e+00 1.454354964866538857e+01
1.720000000000000417e-01 8.195330997013099861e+00 1.479222064530162584e+01
1.739999999999999880e-01 8.371556476203441122e+00 1.514759986336253661e+01
1.759999999999999343e-01 8.531573138563366854e+00 1.547136852182587141e+01
1.780000000000000471e-01 8.778973072640466668e+00 1.588153236184504280e+01
1.800000000000000211e-01 8.879089016240531151e+00 1.606522891439977840e+01
1.819999999999999674e-01 9.072928433771306089e+00 1.638775097683750204e+01
1.839999999999999969e-01 9.145224004687499075e+00 1.647095481278569551e+01
1.860000000000000264e-01 9.358177016418087746e+00 1.691588725772435353e+01
1.880000000000000004e-01 9.485962121758602095e+00 1.712036722357517604e+01
1.899999999999999467e-01 9.577798923893229954e+00 1.729249736440193530e+01
1.919999999999999762e-01 9.712099397399779122e+00 1.743861883646088273e+01
1.940000000000000058e-01 9.848906027722538425e+00 1.768751355154149607e+01
1.959999999999999520e-01 9.963339064774700660e+00 1.788982697383451992e+01
1.980000000000000093e-01 1.006783977607717695e+01 1.800840694489274441e+01
2.000000000000000389e-01 1.024614781867305879e+01 1.830011730018728855e+01
