# gamma d2min std
8.000000000000000167e-02 9.631949496961803581e-01 1.253762205875885938e+00
8.199999999999998956e-02 9.864304681305239297e-01 1.311626218888122475e+00
8.399999999999997746e-02 1.004690820424952724e+00 1.311484455101806557e+00
8.599999999999997924e-02 1.036562958258365086e+00 1.402266068374312669e+00
8.799999999999996714e-02 1.093914690027225411e+00 1.562982785038741662e+00
8.999999999999996891e-02 1.124886742479482393e+00 1.662626351276637271e+00
9.199999999999997069e-02 1.162146786902225504e+00 1.764223120308063608e+00
9.399999999999995859e-02 1.227848881903014666e+00 1.894428653508865690e+00
9.599999999999996037e-02 1.277072148183001854e+00 2.044923365153197725e+00
9.799999999999996214e-02 1.363146307161458459e+00 2.167855660286254871e+00
9.999999999999995004e-02 1.375360853251262894e+00 2.225166063132602901e+00
1.019999999999999518e-01 1.433836241236584819e+00 2.354980341673949873e+00
1.039999999999999397e-01 1.499816257782907059e+00 2.530987672740552252e+00
1.060000000000000941e-01 1.557638328438683883e+00 2.607670080436737869e+00
1.079999999999999294e-01 1.679795891268149877e+00 2.890425179424941149e+00
1.100000000000000977e-01 1.782937080910668826e+00 3.070156178156523197e+00
1.120000000000000856e-01 1.865358565317235318e+00 3.242764055484662400e+00
1.140000000000000874e-01 2.000212327911931709e+00 3.582254336721212518e+00
1.159999999999999226e-01 2.300780627049794802e+00 4.414552087760464261e+00
1.180000000000000770e-01 3.529233465455335228e+00 7.743133043550910699e+00
1.200000000000000649e-01 5.108603765479008629e+00 1.213772381999186400e+01
1.220000000000000806e-01 5.619507243306108180e+00 1.351335141143582064e+01
1.240000000000000685e-01 6.044135656784643373e+00 1.485916215104646732e+01
1.260000000000000564e-01 6.283804600686553776e+00 1.550570074415565536e+01
1.280000000000000582e-01 6.551375360878314957e+00 1.616440698575198454e+01
1.300000000000000600e-01 6.667583968826940932e+00 1.646746073557906698e+01
1.320000000000000340e-01 6.886830107786852118e+00 1.707135146899883082e+01
1.340000000000000357e-01 7.058299019239267835e+00 1.757320385608471369e+01
1.360000000000000375e-01 7.247829465999843457e+00 1.805549862031905306e+01
1.380000000000000115e-01 7.461165261531328419e+00 1.857311495327392592e+01
1.400000000000000411e-01 7.605204096975614725e+00 1.903070136014470748e+01
1.420000000000000151e-01 7.762478884801135237e+00 1.943459140099901106e+01
1.440000000000000169e-01 7.943382529326468600e+00 1.993591053709246808e+01
1.460000000000000187e-01 8.149964734347380002e+00 2.050547820573124369e+01
1.480000000000000204e-01 8.336167109659090357e+00 2.102697024784249535e+01
1.499999999999999944e-01 8.497364675690496583e+00 2.148670665653870770e+01
1.520000000000000240e-01 8.785325852659406465e+00 2.213320501033527421e+01
1.539999999999999980e-01 9.073773806032985334e+00 2.289544565883764804e+01
1.559999999999999998e-01 9.207293130632496769e+00 2.316207250490169045e+01
1.580000000000000016e-01 9.392349649678426005e+00 2.365271371678687018e+01
1.600000000000000033e-01 9.492593540400095620e+00 2.395618804189330220e+01
1.619999999999999774e-01 9.574083263729086468e+00 2.407668555013987444e+01
1.639999999999999791e-01 9.628158091130050167e+00 2.418928146010606284e+01
1.659999999999999809e-01 9.834862526189631637e+00 2.471577122702490570e+01
1.679999999999999549e-01 1.002085661636679426e+01 2.524621584147329401e+01
1.699999999999999567e-01 1.040532453155381987e+01 2.620405790337793661e+01
1.719999999999999585e-01 1.077343158986545113e+01 2.716179049281033642e+01
1.739999999999999603e-01 1.100497113782749636e+01 2.761141081407373221e+01
1.759999999999999343e-01 1.112555927347892926e+01 2.790535419026762654e+01
1.779999999999999361e-01 1.135320496009903835e+01 2.846430941425794714e+01
1.800000000000001044e-01 1.156430388642085028e+01 2.896838900581185783e+01
1.819999999999999396e-01 1.175104601753669620e+01 2.947915417269903315e+01
1.840000000000001079e-01 1.183390725453361725e+01 2.967185626930178799e+01
1.860000000000000264e-01 1.208613291000433954e+01 3.028041798990017597e+01
1.880000000000000004e-01 1.223974108495107238e+01 3.055714734659855480e+01
1.900000000000000022e-01 1.235808838783735908e+01 3.075478844357505537e+01
1.920000000000000040e-01 1.257585577924755427e+01 3.129575647228580593e+01
1.940000000000000890e-01 1.280438675777501523e+01 3.197862136298107671e+01
1.960000000000000631e-01 1.296545105304805823e+01 3.239468684708977264e+01
1.980000000000000648e-01 1.327307381945430897e+01 3.317127528233643119e+01
2.000000000000000666e-01 1.351312319617660940e+01 3.371793133911798179e+01
