# gamma	percentage	time
1.460000061684057215e-01 8.178361581596108598e-01 1.460000000000000000e+06
1.480000096768297746e-01 8.087929356628720257e-01 1.480000000000000000e+06
1.500000005732718966e-01 8.178361581596108598e-01 1.500000000000000000e+06
1.520000029351521453e-01 8.168496247963302759e-01 1.520000000000000000e+06
1.540000052970323940e-01 8.038602688464692170e-01 1.540000000000000000e+06
1.560000076589126428e-01 8.117525357527139995e-01 1.560000000000000000e+06
1.579999997018985969e-01 8.073131356179512608e-01 1.580000000000000000e+06
1.600000032103226777e-01 8.132323357976348754e-01 1.600000000000000000e+06
1.620000044256590943e-01 8.112592690710737076e-01 1.620000000000000000e+06
1.640000079340831751e-01 8.104371579350064803e-01 1.640000000000000000e+06
1.660000102959634238e-01 8.147121358425556403e-01 1.660000000000000000e+06
1.680000023389493780e-01 8.170140470235438546e-01 1.680000000000000000e+06
1.700000047008296267e-01 8.181650026140377951e-01 1.700000000000000000e+06
1.720000070627098754e-01 8.059977578002438525e-01 1.720000000000000000e+06
1.740000094245901241e-01 8.145477136153421727e-01 1.740000000000000000e+06
1.760000014675760782e-01 8.133967580248482321e-01 1.760000000000000000e+06
1.780000038294563269e-01 8.186582692956780871e-01 1.780000000000000000e+06
1.800000073378803800e-01 8.092862023445123176e-01 1.800000000000000000e+06
1.820000096997606287e-01 7.987631798028527186e-01 1.820000000000000000e+06
1.840000005962027507e-01 7.979410686667856023e-01 1.840000000000000000e+06
1.860000144235211539e-01 8.013939354382676461e-01 1.860000000000000000e+06
1.880000064665070802e-01 7.913641795782483390e-01 1.880000000000000000e+06
1.899999985094930344e-01 7.938305129864497989e-01 1.900000000000000000e+06
1.920000111902675777e-01 7.833074904447901998e-01 1.920000000000000000e+06
1.940000032332535318e-01 7.828142237631499079e-01 1.940000000000000000e+06
1.960000170605719072e-01 7.954747352585842535e-01 1.960000000000000000e+06
1.980000079570140292e-01 7.887334239428333005e-01 1.980000000000000000e+06
1.999999999999999833e-01 7.936660907592363312e-01 2.000000000000000000e+06
