# gamma d2min std
8.199999999999997569e-02 9.397654496784249023e-01 1.074877236426389215e+00
8.400000000000004685e-02 9.650203980902778422e-01 1.144524448457818311e+00
8.599999999999993761e-02 1.004499352868529094e+00 1.184096014585818368e+00
8.799999999999999489e-02 1.035230673761047937e+00 1.243684721176683938e+00
9.000000000000005218e-02 1.070273896336411124e+00 1.360047591364675679e+00
9.199999999999994293e-02 1.091662935752051755e+00 1.352035402946029086e+00
9.400000000000000022e-02 1.163779581676136266e+00 1.565310883720686386e+00
9.600000000000005751e-02 1.214125870555160747e+00 1.697335146473570200e+00
9.799999999999994826e-02 1.252297937866950983e+00 1.763973942661964722e+00
1.000000000000000056e-01 1.299671437523674200e+00 1.807794184898742884e+00
1.020000000000000490e-01 1.333417992341382696e+00 1.877692136347976160e+00
1.039999999999999536e-01 1.406604961119002351e+00 2.053535264328171461e+00
1.059999999999999970e-01 1.452502489863478630e+00 2.149266490745665781e+00
1.080000000000000543e-01 1.535665559706439476e+00 2.317059745547449534e+00
1.099999999999999450e-01 1.620178968073311188e+00 2.486655327059569487e+00
1.120000000000000023e-01 1.716855985838857679e+00 2.696644935580970959e+00
1.140000000000000596e-01 1.812065987953756396e+00 2.907216972343339201e+00
1.159999999999999504e-01 1.983154457092408229e+00 3.366661389570208218e+00
1.180000000000000077e-01 2.180783827858664647e+00 3.831920066771580924e+00
1.200000000000000649e-01 2.355068167102666976e+00 4.141715909697085252e+00
1.219999999999999557e-01 2.531415814638573014e+00 4.516063516766372743e+00
1.240000000000000269e-01 2.685634953426846661e+00 4.798466851292423563e+00
1.260000000000000564e-01 2.914784984292139836e+00 5.248870662633699169e+00
1.279999999999999472e-01 3.139300261162405015e+00 5.709412385844633953e+00
1.300000000000000044e-01 3.426941089021069864e+00 6.352938871721929281e+00
1.320000000000000617e-01 3.743165012644018574e+00 7.034795797337505263e+00
1.339999999999999525e-01 4.129360906859612435e+00 7.794450456295350271e+00
1.360000000000000098e-01 4.958901753365688059e+00 9.603462299860204610e+00
1.380000000000000671e-01 5.476807636744396746e+00 1.086385646950991024e+01
1.399999999999999578e-01 5.968287635544903047e+00 1.206984731055924343e+01
1.420000000000000151e-01 6.181691874327256642e+00 1.257887624496154899e+01
1.440000000000000724e-01 6.478817528564945860e+00 1.324632010706325502e+01
1.459999999999999631e-01 6.724975050487294048e+00 1.386818475746870938e+01
1.480000000000000204e-01 7.011082926686789563e+00 1.449047403860237537e+01
1.500000000000000777e-01 7.177819076382970565e+00 1.495600335880074283e+01
1.519999999999999685e-01 7.454656823619003170e+00 1.560428083383314046e+01
1.540000000000000535e-01 7.569866402775804914e+00 1.586384811502571246e+01
1.560000000000000830e-01 7.782890648265861522e+00 1.622545144810973383e+01
1.579999999999999738e-01 7.975248125224904783e+00 1.654244052496011008e+01
1.600000000000000311e-01 8.099536111762152046e+00 1.682107552578075271e+01
1.620000000000000606e-01 8.291915122719382580e+00 1.733119736502128916e+01
1.640000000000000069e-01 8.439293010647491045e+00 1.771953340605761795e+01
1.660000000000000364e-01 8.582616333966619493e+00 1.795677421920958139e+01
1.679999999999999272e-01 8.761748209035669532e+00 1.825023046139964222e+01
1.699999999999999845e-01 8.957664498096194805e+00 1.867768449721364377e+01
1.720000000000000417e-01 9.160370531289457219e+00 1.906269278480324658e+01
1.739999999999999325e-01 9.311087465810448549e+00 1.934332498814236345e+01
1.759999999999999898e-01 9.465466274727747376e+00 1.976242226109588174e+01
1.780000000000000471e-01 9.612653559469695352e+00 2.011835793332641842e+01
1.799999999999999101e-01 9.813928361154514945e+00 2.054728773295565247e+01
1.819999999999999951e-01 1.010916293521938236e+01 2.114493060451933104e+01
1.840000000000000524e-01 1.041170832511047983e+01 2.186349274254650155e+01
1.860000000000000264e-01 1.068154172869909857e+01 2.241052138971182472e+01
1.880000000000000004e-01 1.092577092898910962e+01 2.291568940879772853e+01
1.900000000000000577e-01 1.106996815242266408e+01 2.321229961952185405e+01
1.919999999999999485e-01 1.122734147083530765e+01 2.360826934904938312e+01
1.940000000000000058e-01 1.137393961836923850e+01 2.386187903148739409e+01
1.960000000000000631e-01 1.151697419239465070e+01 2.426211364774417234e+01
1.979999999999999538e-01 1.166621010750079002e+01 2.459071370255403721e+01
2.000000000000000111e-01 1.188750766453203944e+01 2.504303385265526671e+01
