# gamma d2min std
1.180000000000000909e-01 4.659494464758917154e+00 7.550103368258101355e+00
1.199999999999999678e-01 4.765814022054529531e+00 7.697644955525483113e+00
1.219999999999999835e-01 4.926701174461411092e+00 7.908486217895049464e+00
1.239999999999999991e-01 5.102207834801136599e+00 8.230636580261599278e+00
1.260000000000000564e-01 5.363279739307132310e+00 8.637641897767844412e+00
1.280000000000001137e-01 5.640209260440341765e+00 9.231036189255428681e+00
1.299999999999999767e-01 5.986591529206122253e+00 9.788070581292757311e+00
1.320000000000000062e-01 6.228868925838463966e+00 1.023673717184295207e+01
1.340000000000000635e-01 6.508804025435999563e+00 1.075779027624775530e+01
1.360000000000001208e-01 7.064710903148673893e+00 1.204580350564186020e+01
1.379999999999999838e-01 7.351177984893861428e+00 1.252706854025497485e+01
1.400000000000000133e-01 7.509234943325836298e+00 1.278091110845744538e+01
1.420000000000000429e-01 7.810000574303582965e+00 1.360898697964990944e+01
1.440000000000001001e-01 7.941771750033539412e+00 1.387910378713534598e+01
1.459999999999999631e-01 8.113028613064237504e+00 1.424257740316462595e+01
1.480000000000000204e-01 8.260204245117186872e+00 1.445670372526875447e+01
1.500000000000000500e-01 8.415906045941840219e+00 1.485904521090172281e+01
1.520000000000000795e-01 8.754363297393860321e+00 1.545112618314768760e+01
1.539999999999999702e-01 8.891811415776910366e+00 1.565528092061942722e+01
1.559999999999999998e-01 9.138507484688684457e+00 1.619748094701675356e+01
1.580000000000000571e-01 9.247430849441682810e+00 1.642781167748572102e+01
1.600000000000000588e-01 9.404390548646622605e+00 1.672374945907746380e+01
1.619999999999999774e-01 9.621549279519806319e+00 1.706655358053816940e+01
1.640000000000000069e-01 9.817953629813761296e+00 1.745267585689446221e+01
1.660000000000000364e-01 9.979272183952810238e+00 1.781428596478900772e+01
1.680000000000000937e-01 1.020195045302635783e+01 1.824045444529431848e+01
1.699999999999999567e-01 1.041454085785590422e+01 1.862633042469367695e+01
1.719999999999999862e-01 1.066663990242463633e+01 1.922852669597107678e+01
1.740000000000000435e-01 1.099820015280934271e+01 1.979763307616189749e+01
1.760000000000000731e-01 1.120451000605271474e+01 2.012410626627723786e+01
1.779999999999999638e-01 1.145361934769373669e+01 2.064341556402112943e+01
1.800000000000000211e-01 1.179195866220604572e+01 2.144492726968900342e+01
1.820000000000000229e-01 1.197236909200007737e+01 2.175591294747431093e+01
1.840000000000000802e-01 1.218013904375592027e+01 2.199922740550928069e+01
1.860000000000000264e-01 1.233377641319049722e+01 2.221254031682596519e+01
1.880000000000000004e-01 1.248602217561553118e+01 2.242510914393052701e+01
1.900000000000000300e-01 1.257413045659722250e+01 2.254614137628724890e+01
1.920000000000000595e-01 1.270028504510535150e+01 2.278634232206212573e+01
1.940000000000000335e-01 1.296622979056186864e+01 2.321104190012014001e+01
1.959999999999999798e-01 1.304241493313604927e+01 2.331258533906457941e+01
1.980000000000000371e-01 1.321076667057291587e+01 2.365944939188948126e+01
2.000000000000000666e-01 1.344515089235321881e+01 2.397297225129855036e+01
