# gamma d2min std
9.400000000000001410e-02 1.338335699356849595e+00 2.076857404906984783e+00
9.600000000000002975e-02 1.356537194369476174e+00 2.143541402793770700e+00
9.800000000000004541e-02 1.409021994827178048e+00 2.224535404763383184e+00
1.000000000000000611e-01 1.490950136697048567e+00 2.414796382080686143e+00
1.019999999999999241e-01 1.540374041057054999e+00 2.528072527198697905e+00
1.039999999999999397e-01 1.597396750455729153e+00 2.587711345656099837e+00
1.059999999999999554e-01 1.717156508710148355e+00 2.795909527070456146e+00
1.079999999999999710e-01 1.875232094704861296e+00 3.184565231656236950e+00
1.099999999999999867e-01 2.041926451682844590e+00 3.541217541059789919e+00
1.120000000000000023e-01 2.278145807380445031e+00 4.037584926842592736e+00
1.140000000000000319e-01 2.544488539567550500e+00 4.679534964177955558e+00
1.160000000000000475e-01 2.939821801736110629e+00 5.529348940874501572e+00
1.180000000000000632e-01 3.780917937557213282e+00 7.546512199966584511e+00
1.200000000000000788e-01 4.489914872340593277e+00 9.314038396341334902e+00
1.219999999999999279e-01 4.986819482100300682e+00 1.028466853672639658e+01
1.239999999999999575e-01 5.430388623924794267e+00 1.136362272561078512e+01
1.259999999999999731e-01 5.833882803231533742e+00 1.215812780523504166e+01
1.279999999999999749e-01 6.084953095278961221e+00 1.270843859005491616e+01
1.300000000000000044e-01 6.318775417376893522e+00 1.319305357252649458e+01
1.320000000000000340e-01 6.586090372591146824e+00 1.375570321428485343e+01
1.340000000000000357e-01 6.861717966226720478e+00 1.431220381305979750e+01
1.360000000000000653e-01 7.068208596807922461e+00 1.472894488943277835e+01
1.379999999999999005e-01 7.305411563123421104e+00 1.531608823479603387e+01
1.399999999999999301e-01 7.580885505906723942e+00 1.580588631933924226e+01
1.419999999999999596e-01 7.821195352408854440e+00 1.621066861825558902e+01
1.439999999999999614e-01 8.097224784252684771e+00 1.671595257620346331e+01
1.459999999999999909e-01 8.406040074153645847e+00 1.729321526194915037e+01
1.479999999999999649e-01 8.488551746241713047e+00 1.747886108469852928e+01
1.499999999999999944e-01 8.705216565003549789e+00 1.796194302904574158e+01
1.520000000000000517e-01 8.888741263575205664e+00 1.834301279806547313e+01
1.540000000000000813e-01 9.130177894511522396e+00 1.876970991636493835e+01
1.560000000000000553e-01 9.225301270421006450e+00 1.891122340698070659e+01
1.580000000000000848e-01 9.379079077951390175e+00 1.927061167477852877e+01
1.600000000000001144e-01 9.636688549009628346e+00 1.981429710481219431e+01
1.619999999999999774e-01 9.776360141996134345e+00 2.011105825255872048e+01
1.639999999999999791e-01 9.988181213237847800e+00 2.056034749700208408e+01
1.659999999999999809e-01 1.023187816602154321e+01 2.099875872119988429e+01
1.680000000000000104e-01 1.036899877936197889e+01 2.129660839672397898e+01
1.700000000000000400e-01 1.055450856097103873e+01 2.170549896920612909e+01
1.720000000000000417e-01 1.072385937177833171e+01 2.197711753931399414e+01
1.740000000000000713e-01 1.084061961017992459e+01 2.222312480034602089e+01
1.759999999999999065e-01 1.097707620661694961e+01 2.236046959383262589e+01
1.779999999999999638e-01 1.113157149339291507e+01 2.259867449362053193e+01
1.799999999999999656e-01 1.123094739805674003e+01 2.270444025122410281e+01
1.819999999999999674e-01 1.133076240284682790e+01 2.286153291824177458e+01
1.839999999999999969e-01 1.153074862241161647e+01 2.324290491007915804e+01
1.859999999999999987e-01 1.182363460085424478e+01 2.379143327629547144e+01
1.880000000000000282e-01 1.203521251601957154e+01 2.413864362648289585e+01
1.900000000000000300e-01 1.227843118072916617e+01 2.464135147979293450e+01
1.920000000000000595e-01 1.254859615256865446e+01 2.511625243541438834e+01
1.940000000000000058e-01 1.272606867440814149e+01 2.540500394995290279e+01
1.960000000000000075e-01 1.305920156524423703e+01 2.606378801613273666e+01
1.979999999999999538e-01 1.325785212905026889e+01 2.646521560127502326e+01
1.999999999999999556e-01 1.346491500409959130e+01 2.683374691232722142e+01
